dataset,task_id,method,seed,answer,cost_usd,latency_s,prompt_tokens,completion_tokens,agent_used,reason,error
mmlu,mmlu-5715,TrustRoute-StrongestQueried,2,C,4.845e-05,1.5515022277832031,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9178,TrustRoute-StrongestQueried,2,B,2.7299999999999996e-05,1.1072514057159424,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-484,TrustRoute-StrongestQueried,2,B,2.8949999999999996e-05,1.3537399768829346,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6417,TrustRoute-StrongestQueried,2,A,1.7849999999999997e-05,1.546391248703003,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1960,TrustRoute-StrongestQueried,2,C,1.7549999999999996e-05,1.189682960510254,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3805,TrustRoute-StrongestQueried,2,D,2.16e-05,1.2547645568847656,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3428,TrustRoute-StrongestQueried,2,A,6.45e-05,1.7501716613769531,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11888,TrustRoute-StrongestQueried,2,D,5.535e-05,1.5822670459747314,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5767,TrustRoute-StrongestQueried,2,A,4.245e-05,1.7477121353149414,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4523,TrustRoute-StrongestQueried,2,B,1.8899999999999995e-05,1.1946783065795898,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12636,TrustRoute-StrongestQueried,2,A,2.6999999999999996e-05,1.4584219455718994,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11863,TrustRoute-StrongestQueried,2,C,4.6049999999999994e-05,1.7339553833007812,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3731,TrustRoute-StrongestQueried,2,D,2.5949999999999997e-05,1.415647029876709,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7631,TrustRoute-StrongestQueried,2,C,2.145e-05,1.9765658378601074,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10178,TrustRoute-StrongestQueried,2,B,1.9799999999999997e-05,1.1789956092834473,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10160,TrustRoute-StrongestQueried,2,C,2.07e-05,1.824366807937622,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8136,TrustRoute-StrongestQueried,2,D,2.5799999999999997e-05,1.1468374729156494,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8177,TrustRoute-StrongestQueried,2,B,2.685e-05,1.353830337524414,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9379,TrustRoute-StrongestQueried,2,B,3.0149999999999998e-05,1.7668049335479736,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8212,TrustRoute-StrongestQueried,2,A,1.6949999999999995e-05,1.3211390972137451,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8372,TrustRoute-StrongestQueried,2,C,2.3849999999999997e-05,1.244917631149292,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4970,TrustRoute-StrongestQueried,2,A,1.8149999999999997e-05,1.6210381984710693,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4733,TrustRoute-StrongestQueried,2,D,2.5349999999999996e-05,1.1757152080535889,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1961,TrustRoute-StrongestQueried,2,B,1.7849999999999997e-05,1.7347869873046875,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6896,TrustRoute-StrongestQueried,2,C,2.085e-05,1.2701427936553955,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13811,TrustRoute-StrongestQueried,2,B,2.0099999999999997e-05,1.4820573329925537,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9525,TrustRoute-StrongestQueried,2,A,2.5049999999999996e-05,1.5883433818817139,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8992,TrustRoute-StrongestQueried,2,B,2.8799999999999995e-05,1.2218306064605713,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12286,TrustRoute-StrongestQueried,2,A,3.765e-05,2.1532371044158936,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2378,TrustRoute-StrongestQueried,2,C,1.9649999999999997e-05,1.3571035861968994,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7742,TrustRoute-StrongestQueried,2,C,1.875e-05,1.1753582954406738,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4709,TrustRoute-StrongestQueried,2,D,1.9649999999999997e-05,2.0756750106811523,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11654,TrustRoute-StrongestQueried,2,A,8.04e-05,1.987323522567749,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8628,TrustRoute-StrongestQueried,2,B,2.7599999999999993e-05,2.0337066650390625,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8024,TrustRoute-StrongestQueried,2,A,2.0549999999999998e-05,2.0749244689941406,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2006,TrustRoute-StrongestQueried,2,B,1.9199999999999996e-05,1.092198133468628,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8145,TrustRoute-StrongestQueried,2,B,1.9499999999999996e-05,2.152430772781372,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10618,TrustRoute-StrongestQueried,2,B,2.9099999999999996e-05,1.9196200370788574,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4440,TrustRoute-StrongestQueried,2,B,1.7249999999999996e-05,1.3471505641937256,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-244,TrustRoute-StrongestQueried,2,D,3.75e-05,2.0029118061065674,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3410,TrustRoute-StrongestQueried,2,B,5.37e-05,1.673206090927124,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13861,TrustRoute-StrongestQueried,2,D,2.0249999999999998e-05,3.3709588050842285,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3284,TrustRoute-StrongestQueried,2,D,6.09e-05,1.8257033824920654,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8960,TrustRoute-StrongestQueried,2,B,2.7149999999999996e-05,1.1702206134796143,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13715,TrustRoute-StrongestQueried,2,D,2.145e-05,1.1253235340118408,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7346,TrustRoute-StrongestQueried,2,C,2.16e-05,2.005782127380371,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7128,TrustRoute-StrongestQueried,2,D,1.9949999999999997e-05,2.155315637588501,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10141,TrustRoute-StrongestQueried,2,A,1.875e-05,1.4513370990753174,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13767,TrustRoute-StrongestQueried,2,B,1.9949999999999997e-05,1.7649428844451904,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3358,TrustRoute-StrongestQueried,2,B,8.340000000000001e-05,1.4792156219482422,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13669,TrustRoute-StrongestQueried,2,B,1.9649999999999997e-05,1.5264990329742432,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-428,TrustRoute-StrongestQueried,2,A,2.5349999999999996e-05,1.5651261806488037,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6944,TrustRoute-StrongestQueried,2,C,3.06e-05,1.2268011569976807,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13377,TrustRoute-StrongestQueried,2,A,5.1e-05,1.5042688846588135,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7672,TrustRoute-StrongestQueried,2,D,1.7249999999999996e-05,1.5441505908966064,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1379,TrustRoute-StrongestQueried,2,D,1.8299999999999998e-05,1.732032299041748,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1841,TrustRoute-StrongestQueried,2,A,2.3699999999999997e-05,1.891308307647705,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1484,TrustRoute-StrongestQueried,2,B,1.7549999999999996e-05,1.236320972442627,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1058,TrustRoute-StrongestQueried,2,D,2.3399999999999996e-05,2.055626392364502,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5647,TrustRoute-StrongestQueried,2,D,2.8649999999999995e-05,1.395937204360962,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7774,TrustRoute-StrongestQueried,2,B,1.6649999999999998e-05,1.6120071411132812,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5457,TrustRoute-StrongestQueried,2,D,2.9099999999999996e-05,1.6674723625183105,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5739,TrustRoute-StrongestQueried,2,C,6.314999999999999e-05,1.7240574359893799,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8087,TrustRoute-StrongestQueried,2,D,2.2949999999999995e-05,1.5522801876068115,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12039,TrustRoute-StrongestQueried,2,D,4.335e-05,1.665369987487793,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13335,TrustRoute-StrongestQueried,2,B,3.075e-05,1.2748091220855713,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10932,TrustRoute-StrongestQueried,2,B,3.105e-05,1.161266803741455,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7467,TrustRoute-StrongestQueried,2,B,1.8899999999999995e-05,1.218212366104126,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3668,TrustRoute-StrongestQueried,2,D,2.2649999999999995e-05,1.1488041877746582,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8999,TrustRoute-StrongestQueried,2,D,2.9099999999999996e-05,1.2280104160308838,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6282,TrustRoute-StrongestQueried,2,B,2.2499999999999995e-05,1.0957956314086914,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2175,TrustRoute-StrongestQueried,2,C,2.115e-05,1.1232707500457764,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12165,TrustRoute-StrongestQueried,2,C,4.875e-05,1.165356159210205,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5801,TrustRoute-StrongestQueried,2,D,5.3099999999999996e-05,1.6022634506225586,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5109,TrustRoute-StrongestQueried,2,D,2.2649999999999995e-05,2.199957847595215,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5011,TrustRoute-StrongestQueried,2,D,2.5349999999999996e-05,1.2676119804382324,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11166,TrustRoute-StrongestQueried,2,D,4.065e-05,1.4469358921051025,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5606,TrustRoute-StrongestQueried,2,B,2.145e-05,1.2020974159240723,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11944,TrustRoute-StrongestQueried,2,A,4.1400000000000003e-05,1.7723581790924072,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11408,TrustRoute-StrongestQueried,2,B,5.519999999999999e-05,1.4944887161254883,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6817,TrustRoute-StrongestQueried,2,C,2.4899999999999995e-05,1.3936538696289062,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1918,TrustRoute-StrongestQueried,2,B,2.2349999999999994e-05,1.4225101470947266,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10143,TrustRoute-StrongestQueried,2,D,3.105e-05,1.5082728862762451,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-460,TrustRoute-StrongestQueried,2,A,1.8899999999999995e-05,1.1160407066345215,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10528,TrustRoute-StrongestQueried,2,C,3.21e-05,1.103837013244629,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8500,TrustRoute-StrongestQueried,2,C,2.0399999999999998e-05,1.097653865814209,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3009,TrustRoute-StrongestQueried,2,C,2.6399999999999998e-05,1.151519775390625,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-14001,TrustRoute-StrongestQueried,2,C,1.7549999999999996e-05,1.4536843299865723,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4164,TrustRoute-StrongestQueried,2,C,2.2499999999999995e-05,1.342803955078125,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8927,TrustRoute-StrongestQueried,2,B,2.8949999999999996e-05,1.5090968608856201,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8112,TrustRoute-StrongestQueried,2,B,1.6649999999999998e-05,1.5475313663482666,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13529,TrustRoute-StrongestQueried,2,A,2.9099999999999996e-05,1.7286760807037354,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12307,TrustRoute-StrongestQueried,2,B,3.0149999999999998e-05,2.0270094871520996,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3128,TrustRoute-StrongestQueried,2,D,1.9199999999999996e-05,2.234743118286133,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4226,TrustRoute-StrongestQueried,2,A,1.875e-05,1.7654049396514893,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3922,TrustRoute-StrongestQueried,2,D,2.2349999999999994e-05,1.297119140625,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-397,TrustRoute-StrongestQueried,2,C,2.2349999999999994e-05,2.2161803245544434,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4998,TrustRoute-StrongestQueried,2,B,3.15e-05,1.1154754161834717,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10185,TrustRoute-StrongestQueried,2,C,1.8899999999999995e-05,1.176774501800537,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10479,TrustRoute-StrongestQueried,2,A,1.9949999999999997e-05,1.6716587543487549,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5991,TrustRoute-StrongestQueried,2,D,7.59e-05,1.4872214794158936,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9899,TrustRoute-StrongestQueried,2,C,1.9049999999999995e-05,1.2221879959106445,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5872,TrustRoute-StrongestQueried,2,A,4.305e-05,1.5285050868988037,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1199,TrustRoute-StrongestQueried,2,D,1.9049999999999995e-05,1.1421139240264893,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9330,TrustRoute-StrongestQueried,2,B,2.6999999999999996e-05,1.4847896099090576,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9849,TrustRoute-StrongestQueried,2,B,4.05e-05,1.7686007022857666,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13713,TrustRoute-StrongestQueried,2,C,1.9199999999999996e-05,2.728303909301758,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11848,TrustRoute-StrongestQueried,2,D,8.115e-05,1.6214332580566406,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7425,TrustRoute-StrongestQueried,2,A,2.145e-05,1.5745534896850586,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9399,TrustRoute-StrongestQueried,2,D,2.8049999999999994e-05,1.425246238708496,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13541,TrustRoute-StrongestQueried,2,A,2.175e-05,1.437535285949707,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12726,TrustRoute-StrongestQueried,2,D,1.9199999999999996e-05,1.1516015529632568,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2961,TrustRoute-StrongestQueried,2,A,2.3249999999999996e-05,1.2724857330322266,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12123,TrustRoute-StrongestQueried,2,B,7.68e-05,1.641552448272705,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8484,TrustRoute-StrongestQueried,2,A,1.7699999999999997e-05,1.1647932529449463,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3832,TrustRoute-StrongestQueried,2,A,2.8649999999999995e-05,1.85347580909729,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6278,TrustRoute-StrongestQueried,2,B,1.8299999999999998e-05,1.4431607723236084,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12963,TrustRoute-StrongestQueried,2,D,2.3099999999999996e-05,1.6337027549743652,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6391,TrustRoute-StrongestQueried,2,D,1.7849999999999997e-05,1.3914165496826172,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6152,TrustRoute-StrongestQueried,2,B,1.9649999999999997e-05,1.0692939758300781,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12024,TrustRoute-StrongestQueried,2,C,5.399999999999999e-05,1.8588175773620605,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12343,TrustRoute-StrongestQueried,2,B,6.615e-05,1.2077407836914062,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2049,TrustRoute-StrongestQueried,2,C,2.2649999999999995e-05,1.2008147239685059,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8074,TrustRoute-StrongestQueried,2,B,1.6949999999999995e-05,1.5279426574707031,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13268,TrustRoute-StrongestQueried,2,D,3.0149999999999998e-05,2.5276942253112793,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11208,TrustRoute-StrongestQueried,2,A,5.13e-05,1.1080021858215332,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4983,TrustRoute-StrongestQueried,2,B,1.8299999999999998e-05,1.2709224224090576,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4598,TrustRoute-StrongestQueried,2,D,1.6799999999999995e-05,2.573565721511841,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3715,TrustRoute-StrongestQueried,2,C,2.2949999999999995e-05,1.2029531002044678,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3562,TrustRoute-StrongestQueried,2,D,1.9949999999999997e-05,2.393120050430298,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6915,TrustRoute-StrongestQueried,2,C,2.4149999999999997e-05,1.2261393070220947,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3459,TrustRoute-StrongestQueried,2,A,1.6799999999999995e-05,1.2254953384399414,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-906,TrustRoute-StrongestQueried,2,C,2.6549999999999998e-05,1.4820845127105713,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9176,TrustRoute-StrongestQueried,2,B,2.5949999999999997e-05,2.0577709674835205,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2251,TrustRoute-StrongestQueried,2,B,2.6999999999999996e-05,1.5260238647460938,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13963,TrustRoute-StrongestQueried,2,D,1.9499999999999996e-05,1.8411903381347656,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13281,TrustRoute-StrongestQueried,2,C,2.7899999999999994e-05,1.2620739936828613,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10583,TrustRoute-StrongestQueried,2,A,2.3699999999999997e-05,1.3461658954620361,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13243,TrustRoute-StrongestQueried,2,D,1.9199999999999996e-05,1.1742684841156006,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6978,TrustRoute-StrongestQueried,2,D,1.8599999999999998e-05,1.48801589012146,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-7243,TrustRoute-StrongestQueried,2,D,2.175e-05,1.5800232887268066,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-798,TrustRoute-StrongestQueried,2,B,2.8499999999999995e-05,1.6457717418670654,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9410,TrustRoute-StrongestQueried,2,A,2.5649999999999997e-05,1.698348045349121,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13023,TrustRoute-StrongestQueried,2,D,1.8299999999999998e-05,1.765733242034912,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-8521,TrustRoute-StrongestQueried,2,A,2.7449999999999996e-05,1.5866096019744873,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12893,TrustRoute-StrongestQueried,2,C,2.4149999999999997e-05,1.1883351802825928,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5926,TrustRoute-StrongestQueried,2,A,6.63e-05,1.6024775505065918,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9664,TrustRoute-StrongestQueried,2,C,1.7849999999999997e-05,1.3946499824523926,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11064,TrustRoute-StrongestQueried,2,A,4.7249999999999997e-05,1.1823782920837402,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3,TrustRoute-StrongestQueried,2,C,2.3099999999999996e-05,1.467543363571167,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6378,TrustRoute-StrongestQueried,2,D,1.7699999999999997e-05,1.4046783447265625,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6013,TrustRoute-StrongestQueried,2,C,5.399999999999999e-05,2.0849220752716064,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10255,TrustRoute-StrongestQueried,2,B,2.3699999999999997e-05,1.543140172958374,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11463,TrustRoute-StrongestQueried,2,C,5.535e-05,1.301626205444336,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11537,TrustRoute-StrongestQueried,2,B,3.7199999999999996e-05,1.4441566467285156,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-830,TrustRoute-StrongestQueried,2,D,2.4599999999999998e-05,1.5600762367248535,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3514,TrustRoute-StrongestQueried,2,B,1.7699999999999997e-05,1.3999559879302979,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6758,TrustRoute-StrongestQueried,2,D,2.5349999999999996e-05,1.7658441066741943,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-666,TrustRoute-StrongestQueried,2,C,1.8899999999999995e-05,1.33164644241333,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4104,TrustRoute-StrongestQueried,2,C,2.115e-05,1.3822855949401855,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-9073,TrustRoute-StrongestQueried,2,B,2.6999999999999996e-05,1.4414315223693848,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12891,TrustRoute-StrongestQueried,2,D,2.3399999999999996e-05,1.3856000900268555,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6763,TrustRoute-StrongestQueried,2,B,2.9999999999999997e-05,1.156261920928955,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-2874,TrustRoute-StrongestQueried,2,D,3.165e-05,1.314208984375,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6159,TrustRoute-StrongestQueried,2,B,1.7249999999999996e-05,1.5869190692901611,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1240,TrustRoute-StrongestQueried,2,A,2.5349999999999996e-05,1.1426305770874023,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12660,TrustRoute-StrongestQueried,2,B,3.18e-05,2.743353843688965,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-10207,TrustRoute-StrongestQueried,2,B,2.1e-05,1.7203466892242432,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-11400,TrustRoute-StrongestQueried,2,C,8.22e-05,1.2311806678771973,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-865,TrustRoute-StrongestQueried,2,A,3.06e-05,1.4051456451416016,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3099,TrustRoute-StrongestQueried,2,B,1.6349999999999998e-05,1.5131161212921143,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-12925,TrustRoute-StrongestQueried,2,C,2.0249999999999998e-05,1.6030158996582031,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-6087,TrustRoute-StrongestQueried,2,A,3.435e-05,1.8092100620269775,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-5806,TrustRoute-StrongestQueried,2,A,7.379999999999999e-05,1.4967458248138428,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-1794,TrustRoute-StrongestQueried,2,A,1.7699999999999997e-05,1.4073960781097412,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-13110,TrustRoute-StrongestQueried,2,B,1.875e-05,1.6660692691802979,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-4620,TrustRoute-StrongestQueried,2,B,2.175e-05,1.6467998027801514,0,0,cand-gpt-4o-mini,stage1_early_stop,
mmlu,mmlu-3339,TrustRoute-StrongestQueried,2,A,7.8e-05,1.8049712181091309,0,0,cand-gpt-4o-mini,stage1_early_stop,
